x,y1,y2
5.95,-0.3090169943749505,-0.5877852522924784
5.96,-0.24868988716485482,-0.4817536741017153
5.97,-0.18738131458572851,-0.3681245526846853
5.98,-0.12533323356430498,-0.24868988716485624
5.99,-0.06279051952931095,-0.1253332335642994
6.0,-1.4695761589768238e-15,-2.9391523179536475e-15
6.01,0.062790519529308,0.12533323356429357
6.0200000000000005,0.12533323356430912,0.24868988716486432
6.03,0.18738131458572563,0.36812455268467986
6.04,0.248689887164852,0.4817536741017102
6.05,0.30901699437494773,0.5877852522924736
6.0600000000000005,0.3681245526846812,0.6845471059286937
6.07,0.42577929156507227,0.7705132427757887
6.08,0.4817536741017115,0.8443279255020104
6.09,0.5358267949789957,0.9048270524660186
6.1000000000000005,0.5877852522924748,0.9510565162951549
6.11,0.6374239897486883,0.9822872507286879
6.12,0.6845471059286896,0.9980267284282718
6.13,0.7289686274214098,0.9980267284282719
6.140000000000001,0.7705132427757896,0.9822872507286885
6.15,0.8090169943749497,0.9510565162951512
6.16,0.8443279255020151,0.9048270524660196
6.17,0.8763066800438617,0.8443279255020194
6.18,0.9048270524660192,0.7705132427757903
6.19,0.9297764858882522,0.6845471059286852
6.2,0.9510565162951531,0.5877852522924756
6.21,0.9685831611286315,0.4817536741017123
6.22,0.9822872507286883,0.36812455268468214
6.23,0.992114701314478,0.24868988716485294
6.24,0.9980267284282713,0.1253332335643101
6.25,1.0,-4.91096680932118e-16
6.26,0.9980267284282718,-0.125333233564297
6.2700000000000005,0.9921147013144779,-0.24868988716485388
6.28,0.9822872507286882,-0.368124552684683
6.29,0.9685831611286314,-0.4817536741017132
6.3,0.9510565162951552,-0.5877852522924649
6.3100000000000005,0.9297764858882521,-0.6845471059286858
6.32,0.904827052466019,-0.7705132427757909
6.33,0.8763066800438648,-0.8443279255020123
6.34,0.8443279255020147,-0.90482705246602
6.3500000000000005,0.8090169943749452,-0.9510565162951559
6.36,0.7705132427757894,-0.9822872507286886
6.37,0.7289686274214143,-0.998026728428271
6.38,0.6845471059286893,-0.9980267284282717
6.390000000000001,0.6374239897486879,-0.9822872507286878
6.4,0.5877852522924744,-0.9510565162951545
6.41,0.5358267949789952,-0.9048270524660181
6.42,0.48175367410171727,-0.8443279255020175
6.43,0.42577929156507827,-0.7705132427757971
6.44,0.36812455268467414,-0.6845471059286827
6.45,0.30901699437494723,-0.5877852522924728
6.46,0.24868988716485838,-0.48175367410172176
6.47,0.18738131458572513,-0.3681245526846789
6.48,0.1253332335643016,-0.2486898871648496
6.49,0.06279051952931461,-0.1253332335643067
6.5,-1.9606728399089416e-15,3.921345679817883e-15
6.51,-0.06279051952931143,0.12533323356430037
6.5200000000000005,-0.12533323356430548,0.2486898871648572
6.53,-0.18738131458572202,0.368124552684673
6.54,-0.2486898871648553,0.4817536741017162
6.55,-0.30901699437494423,0.5877852522924677
6.5600000000000005,-0.3681245526846778,0.6845471059286884
6.57,-0.4257792915650754,0.770513242775793
6.58,-0.4817536741017145,0.8443279255020141
6.59,-0.5358267949789925,0.9048270524660155
6.6000000000000005,-0.5877852522924718,0.9510565162951525
6.61,-0.637423989748691,0.9822872507286893
6.62,-0.684547105928687,0.9980267284282712
6.63,-0.7289686274214121,0.9980267284282714
6.640000000000001,-0.7705132427757918,0.9822872507286872
6.65,-0.8090169943749475,0.9510565162951535
6.66,-0.8443279255020131,0.9048270524660227
6.67,-0.8763066800438634,0.8443279255020156
6.68,-0.9048270524660176,0.7705132427757949
6.69,-0.9297764858882509,0.6845471059286905
6.7,-0.9510565162951542,0.58778525229247
6.71,-0.9685831611286306,0.48175367410171877
6.72,-0.9822872507286876,0.36812455268468897
6.73,-0.9921147013144784,0.24868988716484627
6.74,-0.9980267284282716,0.1253332335643033
6.75,-1.0,6.859260036498355e-15
6.76,-0.9980267284282716,-0.1253332335643038
6.7700000000000005,-0.9921147013144774,-0.2486898871648605
6.78,-0.9822872507286888,-0.3681245526846762
6.79,-0.9685831611286323,-0.4817536741017068
6.8,-0.9510565162951541,-0.5877852522924705
6.8100000000000005,-0.9297764858882508,-0.684547105928691
6.82,-0.9048270524660206,-0.7705132427757861
6.83,-0.8763066800438633,-0.844327925502016
6.84,-0.8443279255020167,-0.9048270524660169
6.8500000000000005,-0.8090169943749473,-0.9510565162951536
6.86,-0.7705132427757871,-0.9822872507286899
6.87,-0.728968627421412,-0.9980267284282714
6.88,-0.684547105928692,-0.9980267284282721
6.890000000000001,-0.6374239897486907,-0.9822872507286892
6.9,-0.5877852522924716,-0.9510565162951524
6.91,-0.5358267949789983,-0.9048270524660212
6.92,-0.48175367410171427,-0.8443279255020139
6.93,-0.42577929156507516,-0.7705132427757928
6.94,-0.3681245526846776,-0.6845471059286881
6.95,-0.3090169943749507,-0.5877852522924788
6.96,-0.24868988716485507,-0.48175367410171577
6.97,-0.18738131458572874,-0.36812455268468575
6.98,-0.12533323356430523,-0.2486898871648567
6.99,-0.06279051952931118,-0.1253332335642999
7.0,-1.7145055188062944e-15,-3.429011037612589e-15
7.01,0.06279051952930777,0.12533323356429307
7.0200000000000005,0.1253332335643089,0.24868988716486384
7.03,0.18738131458572538,0.36812455268467936
7.04,0.24868988716485174,0.4817536741017098
7.05,0.30901699437494745,0.5877852522924732
7.0600000000000005,0.368124552684681,0.6845471059286934
7.07,0.42577929156507205,0.7705132427757884
7.08,0.48175367410171127,0.8443279255020102
7.09,0.5358267949789954,0.9048270524660184
7.1000000000000005,0.5877852522924746,0.9510565162951546
7.11,0.6374239897486881,0.9822872507286879
7.12,0.6845471059286894,0.9980267284282717
7.13,0.7289686274214096,0.9980267284282719
7.140000000000001,0.7705132427757895,0.9822872507286885
7.15,0.8090169943749496,0.9510565162951513
7.16,0.8443279255020149,0.9048270524660198
7.17,0.8763066800438616,0.8443279255020196
7.18,0.9048270524660191,0.7705132427757906
7.19,0.9297764858882522,0.6845471059286855
7.2,0.951056516295153,0.587785252292476
7.21,0.9685831611286315,0.48175367410171277
7.22,0.9822872507286882,0.3681245526846826
7.23,0.9921147013144779,0.2486898871648534
7.24,0.9980267284282713,0.1253332335643106
7.25,1.0,-1.2379612731767154e-18
7.26,0.9980267284282718,-0.1253332335642965
7.2700000000000005,0.9921147013144779,-0.2486898871648534
7.28,0.9822872507286882,-0.3681245526846826
7.29,0.9685831611286315,-0.48175367410171277
7.3,0.9510565162951552,-0.5877852522924645
7.3100000000000005,0.9297764858882522,-0.6845471059286855
7.32,0.9048270524660191,-0.7705132427757906
7.33,0.8763066800438649,-0.844327925502012
7.34,0.8443279255020149,-0.9048270524660198
7.3500000000000005,0.8090169943749453,-0.9510565162951558
7.36,0.7705132427757895,-0.9822872507286885
7.37,0.7289686274214144,-0.998026728428271
7.38,0.6845471059286894,-0.9980267284282717
7.390000000000001,0.6374239897486881,-0.9822872507286879
7.4,0.5877852522924746,-0.9510565162951546
7.41,0.5358267949789954,-0.9048270524660184
7.42,0.4817536741017175,-0.8443279255020179
7.43,0.4257792915650785,-0.7705132427757975
7.44,0.36812455268467437,-0.6845471059286831
7.45,0.30901699437494745,-0.5877852522924732
7.46,0.24868988716485863,-0.4817536741017222
7.47,0.18738131458572538,-0.36812455268467936
7.48,0.12533323356430184,-0.24868988716485008
7.49,0.06279051952931486,-0.12533323356430717
7.5,5.3896838775215305e-15,-1.0779367755043061e-14
7.51,-0.06279051952931118,0.1253332335642999
7.5200000000000005,-0.12533323356430523,0.24868988716485674
7.53,-0.18738131458572177,0.36812455268467253
7.54,-0.24868988716485507,0.48175367410171577
7.55,-0.30901699437494395,0.5877852522924673
7.5600000000000005,-0.3681245526846776,0.6845471059286881
7.57,-0.42577929156507516,0.7705132427757928
7.58,-0.48175367410171427,0.8443279255020139
7.59,-0.5358267949789923,0.9048270524660152
7.6000000000000005,-0.5877852522924716,0.9510565162951524
7.61,-0.6374239897486907,0.9822872507286892
7.62,-0.6845471059286867,0.9980267284282712
7.63,-0.728968627421412,0.9980267284282714
7.640000000000001,-0.7705132427757917,0.9822872507286873
7.65,-0.8090169943749473,0.9510565162951536
7.66,-0.844327925502013,0.9048270524660229
7.67,-0.8763066800438633,0.844327925502016
7.68,-0.9048270524660175,0.7705132427757952
7.69,-0.9297764858882508,0.684547105928691
7.7,-0.9510565162951541,0.5877852522924705
7.71,-0.9685831611286305,0.4817536741017192
7.72,-0.9822872507286875,0.3681245526846894
7.73,-0.9921147013144783,0.24868988716484675
7.74,-0.9980267284282716,0.1253332335643038
7.75,-1.0,7.349118756157295e-15
7.76,-0.9980267284282716,-0.1253332335643033
7.7700000000000005,-0.9921147013144775,-0.24868988716486004
7.78,-0.9822872507286889,-0.36812455268467575
7.79,-0.9685831611286324,-0.48175367410170633
7.8,-0.9510565162951542,-0.58778525229247
7.8100000000000005,-0.9297764858882509,-0.6845471059286905
7.82,-0.9048270524660207,-0.7705132427757859
7.83,-0.8763066800438634,-0.8443279255020156
7.84,-0.8443279255020169,-0.9048270524660167
7.8500000000000005,-0.8090169943749475,-0.9510565162951535
7.86,-0.7705132427757873,-0.9822872507286898
7.87,-0.7289686274214121,-0.9980267284282714
7.88,-0.6845471059286922,-0.9980267284282721
7.890000000000001,-0.637423989748691,-0.9822872507286893
7.9,-0.5877852522924718,-0.9510565162951525
7.91,-0.5358267949789985,-0.9048270524660215
7.92,-0.4817536741017145,-0.8443279255020141
7.930000000000001,-0.42577929156506894,-0.770513242775784
7.94,-0.3681245526846778,-0.6845471059286884
7.95,-0.30901699437495095,-0.5877852522924791
7.96,-0.2486898871648553,-0.4817536741017162
7.97,-0.187381314585729,-0.3681245526846862
7.98,-0.12533323356430548,-0.2486898871648572
7.99,-0.06279051952931143,-0.12533323356430037
8.0,-1.959434878635765e-15,-3.91886975727153e-15
8.01,0.06279051952930752,0.1253332335642926
8.02,0.1253332335643016,0.2486898871648496
8.03,0.18738131458571816,0.3681245526846657
8.040000000000001,0.24868988716485838,0.48175367410172176
8.05,0.30901699437494723,0.5877852522924728
8.06,0.36812455268468075,0.6845471059286931
8.07,0.4257792915650718,0.770513242775788
8.08,0.48175367410171105,0.84432792550201
8.09,0.5358267949789952,0.9048270524660181
8.1,0.5877852522924687,0.9510565162951502
8.11,0.6374239897486879,0.9822872507286878
8.120000000000001,0.6845471059286893,0.9980267284282717
8.13,0.7289686274214143,0.998026728428271
8.14,0.7705132427757894,0.9822872507286886
8.15,0.8090169943749493,0.9510565162951515
8.16,0.8443279255020147,0.90482705246602
8.17,0.8763066800438614,0.8443279255020198
8.18,0.904827052466019,0.7705132427757909
8.19,0.9297764858882495,0.6845471059286963
8.2,0.9510565162951508,0.5877852522924879
8.21,0.9685831611286314,0.4817536741017132
8.22,0.9822872507286895,0.3681245526846698
8.23,0.9921147013144779,0.24868988716485388
8.24,0.9980267284282713,0.12533323356431106
8.25,1.0,4.886207583857646e-16
8.26,0.9980267284282718,-0.12533323356429601
8.27,0.9921147013144789,-0.24868988716483917
8.28,0.9822872507286896,-0.3681245526846689
8.290000000000001,0.9685831611286297,-0.4817536741017248
8.3,0.9510565162951531,-0.5877852522924756
8.31,0.9297764858882522,-0.6845471059286852
8.32,0.9048270524660192,-0.7705132427757903
8.33,0.8763066800438651,-0.8443279255020117
8.34,0.8443279255020151,-0.9048270524660196
8.35,0.8090169943749497,-0.9510565162951512
8.36,0.7705132427757941,-0.9822872507286858
8.370000000000001,0.7289686274214098,-0.9980267284282719
8.38,0.6845471059286845,-0.9980267284282709
8.39,0.6374239897486883,-0.9822872507286879
8.4,0.5877852522924748,-0.9510565162951549
8.41,0.5358267949789957,-0.9048270524660186
8.42,0.4817536741017177,-0.8443279255020181
8.43,0.4257792915650787,-0.7705132427757978
8.44,0.3681245526846812,-0.6845471059286937
8.45,0.30901699437495445,-0.5877852522924851
8.46,0.24868988716485196,-0.4817536741017102
8.47,0.18738131458572563,-0.3681245526846798
8.48,0.12533323356430207,-0.24868988716485055
8.49,0.0627905195293151,-0.12533323356430767
8.5,-1.4708141202500005e-15,2.941628240500001e-15
8.51,-0.06279051952931095,0.1253332335642994
8.52,-0.12533323356429796,0.2486898871648425
8.53,-0.18738131458572152,0.3681245526846721
8.540000000000001,-0.2486898871648617,0.4817536741017278
8.55,-0.3090169943749505,0.5877852522924784
8.56,-0.3681245526846773,0.6845471059286876
8.57,-0.42577929156507494,0.7705132427757925
8.58,-0.48175367410171405,0.8443279255020136
8.59,-0.5358267949789921,0.904827052466015
8.6,-0.5877852522924714,0.9510565162951523
8.61,-0.6374239897486851,0.9822872507286864
8.620000000000001,-0.6845471059286918,0.9980267284282721
8.63,-0.7289686274214118,0.9980267284282716
8.64,-0.7705132427757915,0.9822872507286874
8.65,-0.8090169943749472,0.9510565162951538
8.66,-0.8443279255020129,0.9048270524660231
8.67,-0.8763066800438631,0.8443279255020162
8.68,-0.9048270524660175,0.7705132427757956
8.69,-0.9297764858882508,0.6845471059286913
8.700000000000001,-0.951056516295154,0.5877852522924708
8.71,-0.9685831611286323,0.48175367410170716
8.72,-0.9822872507286888,0.36812455268467664
8.73,-0.9921147013144783,0.24868988716484722
8.74,-0.9980267284282716,0.12533323356430426
8.75,-1.0,7.838977475816237e-15
8.76,-0.9980267284282716,-0.12533323356430282
8.77,-0.9921147013144784,-0.2486898871648458
8.78,-0.9822872507286903,-0.36812455268466204
8.790000000000001,-0.9685831611286306,-0.4817536741017183
8.8,-0.9510565162951521,-0.5877852522924811
8.81,-0.929776485888251,-0.6845471059286902
8.82,-0.9048270524660208,-0.7705132427757856
8.83,-0.8763066800438635,-0.8443279255020154
8.84,-0.844327925502017,-0.9048270524660165
8.85,-0.8090169943749518,-0.951056516295149
8.86,-0.7705132427757919,-0.9822872507286871
8.870000000000001,-0.7289686274214074,-0.9980267284282723
8.88,-0.6845471059286872,-0.9980267284282713
8.89,-0.6374239897486911,-0.9822872507286894
8.9,-0.587785252292472,-0.9510565162951528
8.91,-0.5358267949789988,-0.9048270524660217
8.92,-0.4817536741017147,-0.8443279255020144
8.93,-0.4257792915650756,-0.7705132427757934
8.94,-0.36812455268468464,-0.6845471059286992
8.950000000000001,-0.30901699437494445,-0.587785252292468
8.96,-0.24868988716484866,-0.48175367410170417
8.97,-0.18738131458572224,-0.3681245526846735
8.98,-0.12533323356430573,-0.24868988716485768
8.99,-0.06279051952931167,-0.12533323356430087
9.0,-2.204364238465236e-15,-4.408728476930472e-15
9.01,0.06279051952930727,0.1253332335642921
9.02,0.12533323356430134,0.24868988716484913
9.03,0.1873813145857179,0.36812455268466526
9.040000000000001,0.24868988716485815,0.4817536741017214
9.05,0.309016994374947,0.5877852522924725
9.06,0.36812455268468053,0.6845471059286927
9.07,0.4257792915650716,0.7705132427757877
9.08,0.4817536741017108,0.8443279255020096
9.09,0.535826794978995,0.9048270524660179
9.1,0.5877852522924685,0.95105651629515
9.11,0.6374239897486877,0.9822872507286877
9.120000000000001,0.6845471059286891,0.9980267284282717
9.13,0.7289686274214141,0.9980267284282711
9.14,0.7705132427757891,0.9822872507286887
9.15,0.8090169943749492,0.9510565162951516
9.16,0.8443279255020146,0.9048270524660202
9.17,0.8763066800438613,0.8443279255020202
9.18,0.9048270524660189,0.7705132427757913
9.19,0.9297764858882493,0.6845471059286966
9.200000000000001,0.9510565162951551,0.5877852522924653
9.21,0.9685831611286314,0.4817536741017136
9.22,0.9822872507286895,0.36812455268467026
9.23,0.9921147013144779,0.24868988716485435
9.24,0.9980267284282713,0.12533323356431156
9.25,1.0,9.784794780447059e-16
9.26,0.9980267284282719,-0.12533323356429552
9.27,0.9921147013144789,-0.2486898871648387
9.28,0.9822872507286896,-0.3681245526846684
9.290000000000001,0.9685831611286299,-0.48175367410172437
9.3,0.9510565162951532,-0.5877852522924751
9.31,0.9297764858882523,-0.6845471059286848
9.32,0.9048270524660192,-0.7705132427757899
9.33,0.8763066800438652,-0.8443279255020115
9.34,0.8443279255020152,-0.9048270524660194
9.35,0.8090169943749498,-0.9510565162951511
9.36,0.7705132427757944,-0.9822872507286857
9.370000000000001,0.72896862742141,-0.9980267284282719
9.38,0.6845471059286846,-0.9980267284282709
9.39,0.6374239897486885,-0.982287250728688
9.4,0.587785252292475,-0.951056516295155
9.41,0.5358267949789959,-0.9048270524660188
9.42,0.48175367410171793,-0.8443279255020183
9.43,0.42577929156507893,-0.770513242775798
9.44,0.3681245526846814,-0.684547105928694
9.450000000000001,0.3090169943749412,-0.5877852522924625
9.46,0.2486898871648522,-0.4817536741017106
9.47,0.18738131458572585,-0.3681245526846803
9.48,0.12533323356430232,-0.24868988716485102
9.49,0.06279051952931534,-0.12533323356430814
9.5,5.879542597180472e-15,-1.1759085194360944e-14
9.51,-0.0627905195293107,0.12533323356429893
9.52,-0.1253332335642977,0.248689887164842
9.53,-0.1873813145857213,0.36812455268467165
9.540000000000001,-0.24868988716486148,0.48175367410172737
9.55,-0.3090169943749503,0.587785252292478
9.56,-0.3681245526846771,0.6845471059286873
9.57,-0.4257792915650747,0.7705132427757921
9.58,-0.4817536741017138,0.8443279255020133
9.59,-0.5358267949789919,0.9048270524660148
9.6,-0.5877852522924712,0.9510565162951521
9.61,-0.6374239897486849,0.9822872507286863
9.620000000000001,-0.6845471059286916,0.9980267284282721
9.63,-0.7289686274214117,0.9980267284282716
9.64,-0.7705132427757914,0.9822872507286874
9.65,-0.8090169943749471,0.951056516295154
9.66,-0.8443279255020126,0.9048270524660234
9.67,-0.8763066800438629,0.8443279255020165
9.68,-0.9048270524660174,0.7705132427757959
9.69,-0.9297764858882507,0.6845471059286916
9.700000000000001,-0.951056516295154,0.5877852522924712
9.71,-0.9685831611286322,0.4817536741017076
9.72,-0.9822872507286887,0.3681245526846771
9.73,-0.9921147013144783,0.24868988716484772
9.74,-0.9980267284282716,0.12533323356430476
9.75,-1.0,8.328836195475178e-15
9.76,-0.9980267284282717,-0.12533323356430232
9.77,-0.9921147013144784,-0.24868988716484533
9.78,-0.9822872507286903,-0.3681245526846616
9.790000000000001,-0.9685831611286307,-0.48175367410171793
9.8,-0.9510565162951521,-0.5877852522924807
9.81,-0.9297764858882511,-0.6845471059286898
9.82,-0.9048270524660209,-0.7705132427757853
9.83,-0.8763066800438636,-0.8443279255020152
9.84,-0.8443279255020172,-0.9048270524660162
9.85,-0.809016994374952,-0.9510565162951488
9.86,-0.7705132427757921,-0.982287250728687
9.870000000000001,-0.7289686274214076,-0.9980267284282723
9.88,-0.6845471059286873,-0.9980267284282713
9.89,-0.6374239897486913,-0.9822872507286895
9.9,-0.5877852522924722,-0.9510565162951529
9.91,-0.535826794978999,-0.9048270524660219
9.92,-0.48175367410171493,-0.8443279255020146
9.93,-0.4257792915650758,-0.7705132427757937
9.94,-0.36812455268468486,-0.6845471059286995
9.950000000000001,-0.3090169943749447,-0.5877852522924685
9.96,-0.24868988716484888,-0.4817536741017046
9.97,-0.1873813145857225,-0.3681245526846739
9.98,-0.12533323356430598,-0.24868988716485815
9.99,-0.06279051952931192,-0.12533323356430134
