time,signal
9.89,-0.08584370016032074
9.9,-0.08055532178324361
9.91,-0.07678197407669934
9.92,-0.0812098065971789
9.93,-0.07200469146368207
9.94,-0.06143167205585163
9.950000000000001,-0.0488998393944764
9.96,-0.042071372485448524
9.97,-0.030873003903864153
9.98,-0.03148228667630551
9.99,-0.02152897453020096
